,Open_adj,High_adj,Low_adj,Close_adj,Volume,Open_interest,Contract
23/6/2016,43453.12338,43584.8721,43189.62593,43441.14622,251632,249130,1608
24/6/2016,43776.5066,44028.02688,42938.10565,43081.83153,472024,218592,1608
27/6/2016,43261.48887,43992.09541,43141.71731,43980.11826,337584,204394,1608
28/6/2016,43740.57513,44614.90754,43632.78072,44543.04461,344604,191484,1608
29/6/2016,44686.77048,44890.38214,44291.52432,44495.13598,238522,185242,1608
30/6/2016,44531.06745,45082.01664,44363.38726,44914.33645,229304,167500,1608
1/7/2016,44818.5192,45022.13086,44447.22736,44638.86186,151864,152066,1608
4/7/2016,44626.8847,46040.18915,44555.02176,45908.44043,208424,144296,1608
5/7/2016,45992.28053,46076.12062,44794.56489,45177.83389,130734,136086,1608
6/7/2016,45201.78821,45249.69683,44231.63854,44770.61058,110452,128838,1608
7/7/2016,44135.82129,44602.93039,44075.93551,44195.70707,90294,121952,1608
8/7/2016,44219.66138,44375.36442,43668.71219,43872.32385,80666,113632,1608
11/7/2016,44028.02688,44435.2502,43764.52944,44315.47864,51438,109276,1608
12/7/2016,44459.12686,44602.77509,44171.83041,44507.00961,253784,263540,1609
13/7/2016,44890.07155,46937.05881,44602.77509,46182.90561,876672,295230,1609
14/7/2016,46278.6711,46470.20207,45716.04887,46254.72973,448580,306792,1609
15/7/2016,46123.05218,46338.52453,45763.93161,46087.14013,361670,309744,1609
18/7/2016,46326.55384,46601.87961,45249.19212,45309.04555,497462,298892,1609
19/7/2016,45237.22144,46146.99355,45237.22144,45847.72641,415374,283666,1609
20/7/2016,45943.4919,46446.2607,45620.28338,45823.78504,463442,276684,1609
21/7/2016,45512.54721,46314.58315,45332.98692,46266.70041,351616,270376,1609
22/7/2016,46170.93493,46494.14344,45680.13681,45704.07818,336090,260900,1609
25/7/2016,45907.57984,46266.70041,45285.10418,45680.13681,420530,249108,1609
26/7/2016,45692.1075,45787.87298,45009.77841,45261.16281,322706,236284,1609
27/7/2016,45213.28007,45596.34201,45033.71978,45177.36801,308300,225788,1609
28/7/2016,45129.48527,45356.92829,44806.27675,45273.13349,307786,207992,1609
29/7/2016,45344.95761,45560.42995,44806.27675,44854.15949,297570,189826,1609
1/8/2016,44985.83704,45787.87298,44842.18881,45692.1075,313708,175052,1609
2/8/2016,45524.5179,45596.34201,44997.80772,45416.78172,186076,163298,1609
3/8/2016,45536.48858,45907.57984,45021.74909,45165.39732,142930,157456,1609
4/8/2016,45081.60252,45273.13349,44746.42332,44973.86635,119230,149410,1609
5/8/2016,44662.62852,45141.45595,44566.86304,44949.92498,85252,142164,1609
8/8/2016,44830.21812,44997.80772,44650.65784,44854.15949,72512,137400,1609
9/8/2016,44842.18881,45093.57321,44459.12686,44507.00961,69620,136112,1609
10/8/2016,44399.27344,44830.21812,44363.36138,44806.27675,56464,136276,1609
11/8/2016,45129.48527,45141.45595,44746.42332,44854.15949,53376,135180,1609
12/8/2016,44854.15949,45009.77841,44758.39401,44890.07155,38888,132438,1609
15/8/2016,44650.65784,44650.65784,44195.77178,44267.59589,62596,129336,1609
16/8/2016,44267.59589,44554.89235,44267.59589,44483.06824,50124,121874,1609
17/8/2016,44566.86304,44662.62852,44423.21481,44483.06824,35362,116932,1609
18/8/2016,44411.24412,44698.54058,44327.44932,44662.62852,31732,114660,1609
19/8/2016,44782.33538,44782.33538,44495.03892,44686.56989,28198,110554,1609
22/8/2016,44602.77509,44674.59921,44351.39069,44375.33206,36986,105858,1609
23/8/2016,44303.50795,44471.09755,44171.83041,44399.27344,30698,97978,1609
24/8/2016,44219.85827,44303.58535,43825.1449,43837.10591,248346,255570,1610
25/8/2016,43693.57378,43825.1449,43119.44524,43502.1976,308008,232444,1610
26/8/2016,43406.50951,43693.57378,43274.93839,43573.96367,167726,226274,1610
29/8/2016,43514.15861,43801.22288,43310.82142,43562.00265,184566,216386,1610
30/8/2016,43478.27558,43681.61277,43346.70445,43370.62648,119618,210696,1610
31/8/2016,43358.66546,43526.11962,43227.09434,43382.58749,142170,196118,1610
1/9/2016,43370.62648,43861.02793,43334.74344,43693.57378,139762,179154,1610
2/9/2016,43597.88569,43884.94996,43478.27558,43825.1449,124228,164622,1610
5/9/2016,43837.10591,43837.10591,43585.92468,43657.69074,78198,154276,1610
6/9/2016,43633.76872,43789.26187,43514.15861,43717.4958,58616,147104,1610
7/9/2016,43729.45681,44076.32613,43609.8467,43932.794,71790,134922,1610
8/9/2016,43980.63804,44040.4431,43681.61277,43729.45681,50582,128598,1610
9/9/2016,43729.45681,43908.87198,43609.8467,43813.18389,43172,122840,1610
12/9/2016,43693.57378,43801.22288,43262.97737,43274.93839,75770,119484,1610
13/9/2016,43358.66546,43801.22288,43358.66546,43801.22288,53038,109830,1610
14/9/2016,43861.02793,44016.52108,43633.76872,43920.83299,48344,103844,1610
19/9/2016,44363.26991,44530.67848,44159.98808,44518.72072,158336,187816,1611
20/9/2016,44554.59399,44662.21378,44435.01644,44578.5095,129424,180818,1611
21/9/2016,44602.42501,44841.5801,44470.8897,44602.42501,172558,178240,1611
22/9/2016,44614.38276,45056.81968,44530.67848,45020.94642,202334,172190,1611
23/9/2016,45164.43948,45319.89029,45020.94642,45272.05927,172102,168930,1611
26/9/2016,45224.22825,45319.89029,45068.77744,45152.48172,132548,161124,1611
27/9/2016,45140.52397,45236.18601,44805.70684,45056.81968,178872,157098,1611
28/9/2016,44913.32663,44937.24214,44542.63623,44841.5801,149364,144808,1611
29/9/2016,44937.24214,45391.63682,44865.49561,45032.90418,150794,138420,1611
30/9/2016,45020.94642,45284.01702,44889.41112,45104.6507,106890,125222,1611
10/10/2016,44973.1154,45044.86193,44769.83357,45044.86193,59716,120404,1611
11/10/2016,44997.03091,45642.74966,44997.03091,45606.8764,96600,120474,1611
12/10/2016,45523.17212,45523.17212,45128.56621,45367.72131,61508,115150,1611
13/10/2016,45391.63682,45582.96089,44937.24214,45044.86193,63864,112228,1611
14/10/2016,44506.76297,44793.74908,44423.05869,44733.96031,76700,108956,1611
17/10/2016,44506.76297,44733.96031,44458.93195,44650.25603,49958,102218,1611
18/10/2016,44554.59399,44733.96031,44494.80521,44733.96031,38820,98852,1611
19/10/2016,44626.31174,44745.92126,44434.93651,44482.78032,168580,197272,1612
20/10/2016,44494.74127,44781.80412,44219.63937,44626.31174,198066,193992,1612
21/10/2016,44542.58508,44578.46793,44255.52223,44470.81936,147892,191816,1612
24/10/2016,44387.0927,44769.84316,44375.13175,44674.15555,147972,191262,1612
25/10/2016,44614.35079,45654.95361,44554.54603,45463.57838,354232,184244,1612
26/10/2016,45583.1879,45750.64122,45092.78887,45164.55458,228692,165254,1612
27/10/2016,45200.43743,45403.77362,45116.71077,45236.32029,139948,160052,1612
28/10/2016,45475.53933,45858.28979,45391.81267,45774.56313,183386,153130,1612
31/10/2016,45918.09455,46205.1574,45786.52408,45918.09455,175810,141922,1612
1/11/2016,46037.70407,46480.25929,45906.1336,46312.80597,149270,135544,1612
2/11/2016,46324.76692,46815.16595,46085.54788,46133.39169,140636,122318,1612
3/11/2016,46288.88406,46623.79072,46157.31359,46611.82976,56516,121044,1612
4/11/2016,46779.28309,47042.42404,46623.79072,46755.36119,79984,117856,1612
7/11/2016,46874.97071,48489.69922,46779.28309,48226.55828,129400,116418,1612
8/11/2016,48071.0659,48633.23064,47867.72972,48334.20685,107926,111008,1612
9/11/2016,48274.46123,50222.16845,48202.76648,49708.35611,825362,258136,1701
10/11/2016,50568.69305,52468.60377,50461.15093,52468.60377,515896,253884,1701
11/11/2016,53771.0583,55957.748,53089.95822,55802.40939,988810,262712,1701
14/11/2016,56399.86559,57403.59201,52217.67217,54392.41275,1319384,249310,1701
15/11/2016,54368.5145,55157.15669,51452.92823,52181.8248,827514,242572,1701
16/11/2016,52181.8248,53352.83895,52050.38443,53269.19509,534122,248372,1701
17/11/2016,52898.77224,53066.05998,51859.19845,52181.8248,371964,231320,1701
18/11/2016,52373.01078,53269.19509,52241.57042,52827.07749,412470,228852,1701
21/11/2016,53089.95822,54260.97238,52110.13005,53914.44778,536360,238170,1701
22/11/2016,53998.09165,55348.34267,53424.5337,55216.90231,405740,228864,1701
23/11/2016,54846.47946,55109.36019,54249.02326,54679.19172,315082,221660,1701
24/11/2016,54440.20924,57953.25172,54320.718,57606.72712,622346,198930,1701
25/11/2016,57272.15165,58431.21668,56638.84807,57475.28676,474172,185342,1701
28/11/2016,57379.69376,59339.35011,57069.01654,59004.77464,424094,178930,1701
29/11/2016,58706.04654,58837.4869,55551.47778,55694.86727,405738,138700,1701
30/11/2016,56017.49362,56375.96734,53806.90567,54942.07245,367218,119400,1701
1/12/2016,55276.64793,56674.69544,55013.7672,56065.29012,195272,112096,1701
2/12/2016,55909.9515,56256.4761,54965.9707,55563.42691,94036,105390,1701
5/12/2016,55313.19487,56755.00801,55051.04703,56433.28111,364274,251632,1702
6/12/2016,56504.77598,57767.85195,56480.94436,56826.50288,365538,254760,1702
7/12/2016,56552.43922,57791.68357,56397.53368,57612.94641,358714,281024,1702
8/12/2016,57505.70411,57755.93614,55897.06962,56254.54395,385546,259338,1702
9/12/2016,56433.28111,56921.82937,55384.68974,56469.02855,373262,245848,1702
12/12/2016,56635.8499,57517.61992,56183.04908,56278.37557,332482,244348,1702
13/12/2016,56075.80678,56361.78625,55551.51109,55908.98543,292322,235676,1702
14/12/2016,56326.03881,56361.78625,54812.73081,55396.60555,288536,228348,1702
15/12/2016,55742.16407,56159.21746,54979.55216,55754.07988,269802,223872,1702
16/12/2016,55289.36325,56194.96489,55074.87865,55360.85812,233462,216844,1702
19/12/2016,55027.21541,55515.76366,54312.26675,54371.8458,244460,215100,1702
20/12/2016,54312.26675,54312.26675,53001.52753,53490.07578,297386,203366,1702
21/12/2016,53561.57065,54121.61377,53382.83348,54014.37147,158184,199436,1702
22/12/2016,53835.6343,54014.37147,52870.45361,52941.94848,171752,204652,1702
23/12/2016,52918.11685,53859.46593,52584.47414,53704.56038,236000,199536,1702
26/12/2016,53501.99159,53740.30782,51678.8725,52512.97928,249022,181694,1702
27/12/2016,52489.14766,53347.08605,52286.57887,53144.51726,137474,167124,1702
28/12/2016,53073.0224,54788.89919,53073.0224,54264.6035,173772,153064,1702
29/12/2016,54002.45566,54598.24621,53644.98133,54431.42486,109594,139816,1702
30/12/2016,54205.02445,54371.8458,53537.73903,54050.1189,79578,130252,1702
3/1/2017,54145.44539,54979.55216,54145.44539,54348.01418,54938,124566,1702
4/1/2017,54550.58297,54598.24621,53251.75956,54050.1189,72186,120298,1702
5/1/2017,53942.8766,54812.73081,53883.29755,54336.09837,59574,114618,1702
6/1/2017,54288.43512,54336.09837,53597.31808,53835.6343,49220,109790,1702
9/1/2017,53752.22363,54348.01418,53561.57065,54324.18256,39366,110292,1702
10/1/2017,54073.95053,54955.72054,53871.38174,54788.89919,45380,107136,1702
11/1/2017,55062.96284,56075.80678,55062.96284,55956.64867,60234,105620,1702
12/1/2017,55754.07988,56028.14354,55527.67947,55789.82732,41142,98888,1702
13/1/2017,55944.73286,56755.00801,55944.73286,56290.29138,45098,96144,1702
16/1/2017,56290.29138,57434.20924,56099.6384,56933.74518,38442,94276,1702
17/1/2017,56838.41869,57040.98748,55301.27906,55539.59528,40534,87012,1702
18/1/2017,55622.70284,55872.02552,54530.43205,55325.89013,308372,197432,1703
19/1/2017,55207.16504,55658.32037,54957.84236,55480.23274,208420,193114,1703
20/1/2017,55290.2726,55480.23274,54613.53961,54708.51968,236030,180960,1703
23/1/2017,54934.09734,56133.22071,54779.75473,55622.70284,240234,178494,1703
24/1/2017,55575.21281,56050.11315,55207.16504,55883.89803,187382,175182,1703
25/1/2017,56370.67089,56845.57123,56240.07329,56572.50353,197238,165856,1703
26/1/2017,56346.92587,57237.36402,56335.05336,57035.53137,188630,159580,1703
3/2/2017,56631.86608,56643.73858,55230.91006,55539.59528,119846,153148,1703
6/2/2017,55575.21281,55777.04546,54969.71487,55325.89013,145150,150708,1703
7/2/2017,55349.63515,55872.02552,55278.40009,55622.70284,129254,149890,1703
8/2/2017,55563.3403,56619.99357,55242.78257,56584.37604,185624,152378,1703
9/2/2017,56489.39597,56738.71865,56050.11315,56287.56333,153138,150610,1703
10/2/2017,56346.92587,56774.33618,55705.8104,56525.0135,199464,152504,1703
13/2/2017,56489.39597,59754.33584,56465.65096,59208.20044,282176,135290,1703
14/2/2017,58828.28017,59338.79804,58650.19254,59231.94546,108320,127710,1703
15/2/2017,59231.94546,59433.77811,57130.51144,57652.90182,123716,116402,1703
16/2/2017,57688.51934,58353.37982,57356.0891,57652.90182,87568,111234,1703
17/2/2017,57522.30422,57866.60697,56952.42381,57249.23652,67884,105512,1703
20/2/2017,57154.53142,57829.3053,56763.87286,57734.60019,321866,230668,1704
21/2/2017,57852.98157,58421.21221,57710.92392,57912.17227,295714,227126,1704
22/2/2017,57995.03923,58255.47827,57414.97046,57604.38067,269764,221726,1704
23/2/2017,57450.48487,57995.03923,57012.47376,57284.75094,287134,218162,1704
24/2/2017,57580.70439,57651.73322,55757.63111,56538.94823,410140,200836,1704
27/2/2017,56467.9194,57190.04583,56112.77525,56503.43381,324820,191912,1704
28/2/2017,56716.5203,56929.60679,56160.12781,56515.27195,282636,188590,1704
1/3/2017,56681.00589,57770.11461,56456.08126,57592.54253,339392,191314,1704
2/3/2017,57746.43833,58125.25875,57213.72211,57639.89509,261336,189942,1704
3/3/2017,57355.77977,57379.45604,56657.32961,57154.53142,254492,184934,1704
6/3/2017,56976.95934,57343.94163,56479.75754,56692.84403,241164,186286,1704
7/3/2017,56527.11009,56574.46264,56089.09898,56491.59568,184672,182642,1704
8/3/2017,56136.45153,56373.21429,55532.70648,55804.98366,261772,176410,1704
9/3/2017,55899.68876,56136.45153,54822.41818,54928.96143,238774,165164,1704
10/3/2017,54668.52239,55248.59116,54419.92148,55106.5335,172770,158204,1704
13/3/2017,55189.40047,56053.58456,54881.60888,56041.74642,153006,153292,1704
14/3/2017,55982.55573,56089.09898,55627.41159,55828.65994,82132,149770,1704
15/3/2017,55603.73531,56278.50919,55177.56233,56160.12781,89130,147526,1704
16/3/2017,56385.05243,56823.06355,56183.80408,56728.35844,86682,135280,1704
17/3/2017,56834.90169,56882.25424,56171.96594,56290.34733,56402,131434,1704
20/3/2017,56479.75754,56858.57796,56373.21429,56444.24312,61700,124750,1704
21/3/2017,56503.43381,56976.95934,55438.00137,55757.63111,68442,118670,1704
22/3/2017,55710.27855,55958.87946,54751.38936,55011.8284,70856,115046,1704
23/3/2017,55142.04792,55828.65994,54798.74191,55580.05903,43920,111146,1704
24/3/2017,55580.05903,55781.30738,55094.69536,55532.70648,46278,108272,1704
27/3/2017,55461.96418,55697.77185,54294.71621,54542.31426,331254,228898,1705
28/3/2017,54353.66812,55438.38341,53764.14895,55108.25267,401114,213026,1705
29/3/2017,55249.73727,56228.33911,55025.71999,56039.69297,318226,211298,1705
30/3/2017,56004.32182,56369.82371,55650.61031,55957.16029,263782,203454,1705
31/3/2017,56016.1122,57053.66596,55933.57952,56299.08141,393114,194190,1705
5/4/2017,55520.9161,56181.17757,55391.22188,55909.99875,148642,189136,1705
6/4/2017,56369.82371,56947.5525,56216.54872,56369.82371,247964,191346,1705
7/4/2017,56475.93716,56782.48713,55332.26996,55568.07763,318632,187952,1705
10/4/2017,55202.57574,56086.85451,55002.13922,55473.75456,223444,181914,1705
11/4/2017,55438.38341,55520.9161,54848.86423,54919.60653,195250,180958,1705
12/4/2017,55096.46229,55391.22188,54330.08736,54412.62004,180800,169452,1705
13/4/2017,54259.34506,54754.54117,53622.66435,54672.00848,171994,157974,1705
14/4/2017,54306.50659,54707.37963,53917.42393,54294.71621,84868,156934,1705
17/4/2017,54341.87774,56051.48335,54082.4893,54683.79886,101086,149334,1705
18/4/2017,54896.02577,55214.36612,53882.05278,53976.37585,90332,141886,1705
19/4/2017,53976.37585,54259.34506,53174.62977,53964.58547,94746,131568,1705
20/4/2017,53905.63355,54294.71621,52820.91826,53705.19703,88530,126128,1705
21/4/2017,53858.47202,54271.13544,53540.13166,54212.18352,62400,117272,1705
24/4/2017,53988.40957,54247.51625,53564.41683,54070.85261,352930,236896,1706
25/4/2017,53917.74412,54600.84354,53670.41501,54212.18352,329762,226570,1706
26/4/2017,54435.95747,54706.84173,54035.51988,54447.73505,262080,218586,1706
27/4/2017,54577.28839,54777.50718,54377.06959,54518.40051,219242,214012,1706
28/4/2017,54565.51081,54730.39688,53988.40957,54565.51081,313460,196602,1706
2/5/2017,55295.72054,55472.38418,54989.50356,55107.27932,141624,186738,1706
3/5/2017,55189.72235,55283.94296,54742.17445,54859.95022,130726,185484,1706
4/5/2017,54023.7423,54141.51806,53010.87074,53211.08954,309126,182530,1706
5/5/2017,52999.09317,53328.8653,52622.21073,52975.53802,244258,187830,1706
8/5/2017,52999.09317,53646.85986,52586.878,52610.43315,267810,183304,1706
9/5/2017,52575.10042,52881.31741,52315.99374,52681.09861,168452,174198,1706
10/5/2017,52798.87437,53234.64469,52657.54346,52787.0968,115818,167234,1706
11/5/2017,52975.53802,53317.08773,52563.32285,53269.97742,121998,161000,1706
12/5/2017,53611.52713,53611.52713,52798.87437,52893.09498,92084,158228,1706
15/5/2017,53034.4259,53576.1944,52857.76225,53505.52895,76212,152632,1706
16/5/2017,53623.30471,53623.30471,53010.87074,53175.75681,65736,142826,1706
17/5/2017,53305.31015,53693.97017,53281.755,53423.08591,66148,132426,1706
18/5/2017,53269.97742,53529.0841,52893.09498,52904.87256,60920,129196,1706
19/5/2017,52563.32285,53434.86349,52492.65739,53328.8653,67874,119304,1706
22/5/2017,53611.52713,54141.51806,53517.30652,53917.74412,76852,105662,1706
23/5/2017,54129.64791,54306.23441,53870.65438,53882.42682,199768,205984,1707
24/5/2017,54059.01331,54341.55171,53576.34355,53894.19925,231488,201670,1707
25/5/2017,54035.46845,54235.59981,53835.33708,54117.87548,202522,199120,1707
26/5/2017,54047.24088,54565.22794,53976.60628,54153.19278,269820,191230,1707
31/5/2017,53788.24735,53976.60628,53176.08082,53246.71542,211210,174426,1707
1/6/2017,53364.43975,53611.66085,53070.12892,53376.21219,186044,159794,1707
2/6/2017,53505.70895,53658.75059,53270.26029,53364.43975,145734,157424,1707
5/6/2017,52881.76999,53517.48139,52811.13539,53258.48786,157696,153784,1707
6/6/2017,53152.53596,53340.89489,52834.68026,52834.68026,117788,153572,1707
7/6/2017,52740.50079,53270.26029,52587.45916,52799.36296,128200,148722,1707
8/6/2017,52893.54243,53329.12246,52764.04566,53223.17056,87518,141190,1707
9/6/2017,53529.25382,54070.78575,53493.93652,54035.46845,114570,134402,1707
12/6/2017,54341.55171,54741.81444,54200.28251,54459.27604,86914,128332,1707
13/6/2017,54412.18631,54435.73118,53858.88195,53870.65438,68968,125568,1707
14/6/2017,53623.43329,54082.55818,53623.43329,54059.01331,71258,123158,1707
15/6/2017,53894.19925,53976.60628,53352.66732,53623.43329,81210,117238,1707
16/6/2017,53541.02625,53811.79222,53340.89489,53493.93652,57390,112970,1707
19/6/2017,53576.34355,53764.70248,53399.75705,53646.97815,52226,105890,1707
20/6/2017,53823.56465,54141.42035,53752.93005,53870.65438,47722,100080,1707
21/6/2017,53576.85718,53659.1204,53306.56376,53494.59397,193626,205846,1708
22/6/2017,53917.66193,54352.48179,53764.88739,53835.39872,232072,197882,1708
23/6/2017,54140.94781,54904.82052,53941.16571,54869.56486,229244,209268,1708
26/6/2017,54810.80542,55045.84318,54470.00067,55022.3394,192652,205720,1708
27/6/2017,54857.81297,54940.07619,54564.01577,54904.82052,165084,193436,1708
28/6/2017,54869.56486,55233.87339,54775.54976,55139.85828,190654,195242,1708
29/6/2017,55069.34695,55844.97156,54963.57996,55739.20457,274182,188688,1708
30/6/2017,55739.20457,56021.24988,55504.16681,55774.46023,197134,171202,1708
3/7/2017,55715.70079,55868.47534,55527.67058,55821.46778,137202,160750,1708
4/7/2017,55633.43758,55727.45268,55034.09129,55139.85828,139526,148902,1708
5/7/2017,55210.36961,55527.67058,55210.36961,55280.88094,75760,142162,1708
6/7/2017,54987.08374,55092.85073,54752.04598,55081.09884,77204,136488,1708
7/7/2017,54928.3243,55280.88094,54893.06864,55245.62527,58216,130588,1708
10/7/2017,55045.84318,55139.85828,54822.55731,54893.06864,68210,129306,1708
11/7/2017,54787.30164,55292.63283,54622.77521,55139.85828,71140,127600,1708
12/7/2017,54987.08374,55621.68569,54176.20347,55374.89604,78702,124096,1708
13/7/2017,55586.43002,55680.44513,55233.87339,55562.92625,61408,123374,1708
14/7/2017,55562.92625,55598.18191,55057.59507,55316.1366,59786,121680,1708
17/7/2017,55316.1366,56174.02442,55269.12905,56056.50554,69160,116058,1708
18/7/2017,56174.02442,56326.79897,55750.95646,55891.97911,60642,106596,1708
19/7/2017,55891.97911,56231.85485,55856.81955,56208.41514,155696,216360,1709
20/7/2017,56091.21661,56149.81588,55716.18132,56009.17764,199886,213556,1709
21/7/2017,56032.61735,56384.21294,55563.82323,56255.29456,242490,216742,1709
24/7/2017,56489.69162,56513.13132,55927.13867,55974.01808,174398,205308,1709
25/7/2017,56126.37617,57063.96441,56009.17764,56911.60633,277318,210168,1709
26/7/2017,57427.27986,59454.81443,57380.40045,58657.86443,513720,213502,1709
27/7/2017,58575.82546,59091.49899,58493.78648,58646.14457,267478,207324,1709
28/7/2017,58845.38208,59079.77914,58071.87178,58528.94604,257912,197566,1709
31/7/2017,58669.58428,59607.17252,58505.50634,59431.37473,285858,183196,1709
1/8/2017,58986.02031,59138.3784,58716.46369,58810.22252,156298,168870,1709
2/8/2017,58786.78281,59009.46002,58388.30781,58634.42472,164890,161664,1709
3/8/2017,58646.14457,59091.49899,58388.30781,58388.30781,152170,153376,1709
4/8/2017,58646.14457,59126.65855,58540.6659,58892.26149,91938,148852,1709
7/8/2017,58868.82178,59607.17252,58564.1056,58903.98134,119658,143572,1709
8/8/2017,58915.70119,59724.37105,58810.22252,58927.42105,111634,138526,1709
9/8/2017,58974.30046,60075.96664,58693.02399,59911.8887,120132,133146,1709
10/8/2017,59794.69017,59947.04826,59173.53796,59337.6159,86438,129914,1709
11/8/2017,59337.6159,59337.6159,58177.35045,58388.30781,125118,121076,1709
14/8/2017,58622.70487,58962.58061,58423.46737,58505.50634,63708,123250,1709
15/8/2017,58646.14457,58892.26149,58493.78648,58833.66222,48526,121236,1709
16/8/2017,58880.54163,58892.26149,58306.26884,58669.58428,58200,116806,1709
17/8/2017,59068.05928,60380.68282,59068.05928,60111.1262,79280,107902,1709
18/8/2017,59667.32927,59830.83341,59118.42255,59632.29267,259318,223958,1710
21/8/2017,59679.00814,60636.6752,59153.45914,60321.3458,403734,232220,1710
22/8/2017,60309.66693,60975.36233,59994.33754,60952.0046,385120,233630,1710
23/8/2017,61045.43553,61115.50873,59912.58547,60216.236,330686,217544,1710
24/8/2017,60157.84167,60905.28913,59982.65867,60601.6386,291158,220732,1710
25/8/2017,60566.602,61711.13092,60473.17107,61629.37886,376636,221250,1710
28/8/2017,61629.37886,61862.95619,60765.14273,61804.56185,343244,210336,1710
29/8/2017,61851.27732,61956.38712,61232.29739,61512.59019,246030,195532,1710
30/8/2017,61757.84639,61874.63505,61325.72833,61547.62679,235602,189436,1710
31/8/2017,61349.08606,61757.84639,61150.54533,61687.77319,212712,183476,1710
1/9/2017,61851.27732,61851.27732,61384.12266,61664.41546,176536,170188,1710
4/9/2017,61349.08606,62365.14745,61314.04946,62073.17579,215214,165340,1710
5/9/2017,61991.42372,62715.51345,61921.35052,62610.40365,159896,164734,1710
6/9/2017,62365.14745,62458.57838,61489.23246,62084.85465,178124,146292,1710
7/9/2017,61933.02939,62225.00105,61454.19586,61570.98452,157402,139150,1710
8/9/2017,61582.66339,61699.45206,60262.95147,60414.77673,160584,131184,1710
11/9/2017,60286.3092,60449.81333,59410.39421,60111.1262,125468,127504,1710
12/9/2017,60379.42737,60601.06746,59982.80825,60309.43576,219924,185900,1711
13/9/2017,59632.85021,60087.79567,59469.53646,59492.867,231800,192222,1711
14/9/2017,59072.91735,59317.88798,58757.95511,58769.62038,285450,189556,1711
15/9/2017,58769.62038,59049.58681,58524.64975,58769.62038,229932,190910,1711
18/9/2017,58606.30663,59247.89637,58163.02644,59142.90896,284904,189400,1711
19/9/2017,59084.58262,59387.87958,58862.94252,59177.90476,177744,187630,1711
20/9/2017,59154.57422,59481.20173,58967.92994,59271.2269,180602,187284,1711
21/9/2017,59224.56583,59317.88798,58256.34858,58512.98448,257624,189334,1711
22/9/2017,58629.63716,58874.60779,57556.4325,57894.72528,351468,187612,1711
25/9/2017,58139.6959,58921.26886,58116.36537,58629.63716,247008,179006,1711
26/9/2017,58571.31082,59282.89217,58524.64975,59072.91735,173940,176102,1711
27/9/2017,58862.94252,59119.57842,58419.66234,58956.26467,201670,169582,1711
28/9/2017,59014.59101,59142.90896,58396.3318,59049.58681,247942,161250,1711
29/9/2017,59224.56583,60484.41478,59049.58681,60472.74951,292024,139202,1711
9/10/2017,60776.04648,61126.00452,60566.07166,60787.71175,111732,136710,1711
10/10/2017,60682.72434,61021.01711,60426.08844,60542.74112,148916,139108,1711
11/10/2017,60589.40219,61289.31827,60379.42737,61207.6614,162238,141090,1711
12/10/2017,61172.66559,62339.1924,60962.69077,62199.20918,153954,137818,1711
13/10/2017,62350.85767,62712.48098,62129.21757,62467.51035,95552,134890,1711
16/10/2017,62479.17561,64555.59333,62070.89123,64228.96582,129180,132076,1711
17/10/2017,64252.29636,65127.19146,63529.04974,64345.6185,105426,119454,1711
18/10/2017,64392.27957,64555.59333,63645.70242,64158.97421,68986,112978,1711
19/10/2017,64112.21963,64568.0768,63668.05111,63843.38079,267536,205172,1712
20/10/2017,63586.23059,64766.78377,63282.32581,64404.43576,283334,209192,1712
23/10/2017,64322.61525,64451.19035,63200.5053,63574.54195,297772,196648,1712
24/10/2017,63878.44672,65269.39552,63784.93756,64848.60429,303102,209484,1712
25/10/2017,64965.49074,64977.17939,63399.21227,63808.31485,311784,193512,1712
26/10/2017,64170.66286,64474.56764,63901.82402,64030.39911,253628,186634,1712
27/10/2017,63925.20131,64147.28557,62931.66645,63106.99613,272016,183546,1712
30/10/2017,62651.13896,62849.84594,62242.03638,62616.07303,246596,166680,1712
31/10/2017,62709.58219,63317.39175,62358.92283,62908.28916,183950,161186,1712
1/11/2017,62604.38438,64229.10608,62452.43199,63656.36246,260556,153944,1712
2/11/2017,63504.41007,63609.60788,62908.28916,63177.128,188854,150202,1712
3/11/2017,62978.42103,63995.33318,62943.3551,63481.03278,190458,151142,1712
6/11/2017,63551.16466,63925.20131,62896.60052,63796.62621,145766,149110,1712
7/11/2017,63761.56027,64205.72879,63481.03278,63703.11704,89018,146340,1712
8/11/2017,63399.21227,63492.72143,62358.92283,62393.98877,118876,140924,1712
9/11/2017,62662.82761,62990.10968,62019.95212,62171.90451,92674,137746,1712
10/11/2017,62183.59315,62803.09135,62101.77263,62604.38438,66408,134638,1712
13/11/2017,62674.51626,62732.95948,62312.16825,62639.45032,68716,135106,1712
14/11/2017,62440.74335,63644.67382,62183.59315,63083.61884,87294,132388,1712
15/11/2017,63025.17562,63142.06207,61505.65172,61751.11327,100100,132296,1712
16/11/2017,61949.82025,62008.26347,61400.45391,61704.35869,61364,126778,1712
17/11/2017,61973.19754,62160.21586,61552.4063,61856.31108,60144,120944,1712
20/11/2017,61938.1316,62452.43199,61482.27443,61856.31108,52468,116166,1712
21/11/2017,61961.44929,62732.4628,61809.58299,62417.04818,224184,174780,1801
22/11/2017,62615.64257,63386.65608,62533.86841,63211.42574,241988,177316,1801
23/11/2017,63047.87741,63421.70215,62849.28303,62907.69314,171736,170162,1801
24/11/2017,62896.01112,63585.25047,62849.28303,63480.11226,168346,169830,1801
